iter	MAPE	RMSE	R2	MAE
2405	0.002413022467	0.0967470876	0.9924630282	0.03244085934
2406	0.002412982763	0.09674688296	0.9924630601	0.03244028448
2407	0.002412953743	0.09674631296	0.9924631489	0.03243986626
2408	0.002412903591	0.09674618385	0.992463169	0.03243915651
2409	0.002412894485	0.09674583565	0.9924632232	0.03243903113
2410	0.002412878859	0.09674552094	0.9924632723	0.0324388092
2411	0.002412835379	0.09674530084	0.9924633066	0.03243819215
2412	0.002412772261	0.09674497611	0.9924633572	0.03243726492
2413	0.002412739058	0.09674475224	0.992463392	0.03243675923
2414	0.002412725302	0.09674470716	0.9924633991	0.03243654929
2415	0.002412694176	0.09674445685	0.9924634381	0.03243611048
2416	0.002412614967	0.09674385931	0.9924635312	0.03243497212
2417	0.002412612238	0.09674360784	0.9924635703	0.03243492902
2418	0.002412589861	0.09674350558	0.9924635863	0.03243459123
2419	0.00241255129	0.09674323541	0.9924636284	0.03243404963
2420	0.002412521297	0.09674302272	0.9924636615	0.03243362191
2421	0.002412480699	0.09674287162	0.992463685	0.03243301668
2422	0.00241247011	0.09674282623	0.9924636921	0.03243285489
2423	0.002412463634	0.0967427809	0.9924636992	0.03243275696
2424	0.002412454261	0.09674269627	0.9924637124	0.03243261342
2425	0.00241244105	0.0967422281	0.9924637853	0.03243242255
2426	0.002412421175	0.09674217383	0.9924637938	0.03243212085
2427	0.002412421762	0.09674208104	0.9924638082	0.03243213322
2428	0.00241241261	0.09674175241	0.9924638594	0.0324320083
2429	0.002412401099	0.09674170893	0.9924638662	0.03243183367
2430	0.002412371749	0.09674151404	0.9924638966	0.03243141533
2431	0.002412295343	0.09674081265	0.9924640058	0.03243036788
2432	0.002412288326	0.09674070989	0.9924640218	0.03243026994
2433	0.002412243834	0.09674023566	0.9924640957	0.03242964198
2434	0.002412261355	0.09674012276	0.9924641133	0.03242989178
2435	0.002412181503	0.09673970703	0.9924641781	0.03242876383
2436	0.002412166544	0.09673951377	0.9924642082	0.03242854382
2437	0.002412044868	0.09673915991	0.9924642633	0.0324268193
2438	0.002412038424	0.09673906037	0.9924642788	0.03242672294
2439	0.002411956077	0.09673886327	0.9924643095	0.03242549887
2440	0.002411960136	0.09673875429	0.9924643265	0.03242556002
2441	0.002411961821	0.0967386534	0.9924643422	0.03242559537
2442	0.00241195718	0.09673855769	0.9924643571	0.03242552495
2443	0.002411923341	0.09673808067	0.9924644315	0.03242505858
2444	0.002411913682	0.09673764273	0.9924644997	0.0324249253
2445	0.002411859421	0.09673746656	0.9924645271	0.03242409196
2446	0.002411850203	0.09673740426	0.9924645368	0.03242397435
2447	0.002411797685	0.09673693211	0.9924646104	0.03242325271
2448	0.002411785789	0.09673684584	0.9924646238	0.03242307511
2449	0.002411777128	0.09673674794	0.9924646391	0.03242295578
2450	0.002411754162	0.09673644673	0.992464686	0.03242264113
2451	0.002411736893	0.09673614178	0.9924647335	0.03242239956
2452	0.00241172869	0.09673602062	0.9924647524	0.03242228303
2453	0.002411723497	0.09673593846	0.9924647652	0.03242220639
2454	0.002411724121	0.09673585165	0.9924647787	0.03242221977
2455	0.002411721916	0.09673562483	0.9924648141	0.03242218528
2456	0.002411710019	0.09673538843	0.9924648509	0.03242200796
2457	0.002411700308	0.09673506901	0.9924649006	0.03242186618
2458	0.002411667045	0.09673485329	0.9924649343	0.03242139854
2459	0.002411605664	0.09673472628	0.992464954	0.03242048505
2460	0.002411601206	0.09673463126	0.9924649688	0.03242041978
2461	0.002411604353	0.09673453276	0.9924649842	0.03242046656
2462	0.002411582662	0.09673441438	0.9924650026	0.03242014079
2463	0.002411554506	0.09673430522	0.9924650196	0.03241973267
2464	0.002411523882	0.09673410666	0.9924650506	0.03241929893
2465	0.002411451086	0.09673389583	0.9924650834	0.03241821954
2466	0.002411447213	0.09673380503	0.9924650976	0.03241816621
2467	0.002411453913	0.09673370855	0.9924651126	0.03241826944
2468	0.00241143196	0.09673359708	0.99246513	0.03241793761
2469	0.002411383153	0.0967334614	0.9924651511	0.03241718736
2470	0.002411371935	0.09673339763	0.992465161	0.03241704014
2471	0.002411365433	0.09673331056	0.9924651746	0.03241695063
2472	0.002411356137	0.09673319108	0.9924651932	0.03241682758
2473	0.002411353349	0.09673304245	0.9924652164	0.03241678983
2474	0.002411360189	0.09673294893	0.9924652309	0.0324168957
2475	0.0024113145	0.09673271587	0.9924652672	0.03241621072
2476	0.002411305489	0.09673260049	0.9924652852	0.03241609133
2477	0.002411312417	0.09673234099	0.9924653256	0.0324161866
2478	0.002411285851	0.09673220962	0.9924653461	0.03241580498
2479	0.002411290597	0.09673212096	0.9924653599	0.03241587912
2480	0.00241127131	0.09673200617	0.9924653778	0.03241560589
2481	0.002411223096	0.09673188174	0.9924653972	0.03241486511
2482	0.002411188522	0.09673135977	0.9924654785	0.03241437075
2483	0.002411179583	0.09673124832	0.9924654959	0.03241425169
2484	0.002411147662	0.09673108794	0.9924655208	0.03241380326
2485	0.002411145053	0.0967309051	0.9924655493	0.03241376475
2486	0.002411107749	0.09673073148	0.9924655764	0.03241320712
2487	0.002411091715	0.09673051569	0.99246561	0.03241296688
2488	0.002411060879	0.0967302089	0.9924656578	0.03241252745
2489	0.002411051893	0.09673002692	0.9924656861	0.03241241136
2490	0.002411042926	0.09672993294	0.9924657008	0.03241228673
2491	0.002411027342	0.09672967791	0.9924657405	0.03241207141
2492	0.002410989308	0.0967292833	0.992465802	0.03241154925
2493	0.002410976967	0.09672913198	0.9924658255	0.03241137707
2494	0.002410944003	0.09672901829	0.9924658433	0.03241090919
2495	0.002410939528	0.09672896523	0.9924658515	0.03241084736
2496	0.002410918609	0.09672868505	0.9924658952	0.03241054703
2497	0.002410894944	0.09672851409	0.9924659218	0.03241024495
2498	0.002410882744	0.09672827239	0.9924659594	0.03241007027
2499	0.002410832374	0.09672808755	0.9924659882	0.03240936132
2500	0.002410811623	0.09672798261	0.9924660046	0.03240904761
2501	0.002410800163	0.0967278903	0.992466019	0.03240888012
2502	0.002410785844	0.09672768092	0.9924660516	0.03240869549
2503	0.002410762001	0.09672751751	0.992466077	0.03240834976
2504	0.002410701628	0.0967272201	0.9924661234	0.03240750297
2505	0.002410681143	0.09672712084	0.9924661388	0.03240719317
2506	0.002410686069	0.09672703978	0.9924661515	0.03240727
2507	0.002410670495	0.09672696239	0.9924661635	0.03240704646
2508	0.002410668778	0.09672692846	0.9924661688	0.03240701174
2509	0.002410666278	0.09672654836	0.992466228	0.03240698698
2510	0.002410654859	0.09672633631	0.992466261	0.03240683122
2511	0.002410644121	0.09672624661	0.992466275	0.03240668133
2512	0.002410536349	0.09672562926	0.9924663712	0.03240520359
2513	0.002410530029	0.09672547055	0.9924663959	0.03240511503
2514	0.002410516033	0.09672527683	0.9924664261	0.03240493439
2515	0.002410505283	0.09672508016	0.9924664567	0.0324047882
2516	0.002410499083	0.09672492726	0.9924664805	0.03240470198
2517	0.002410515362	0.09672464959	0.9924665238	0.0324049157
2518	0.002410518606	0.09672458855	0.9924665333	0.03240495375
2519	0.002410488815	0.09672444245	0.9924665561	0.03240450882
2520	0.00241046785	0.09672434808	0.9924665708	0.03240419166
2521	0.002410456914	0.09672433417	0.9924665729	0.03240400448
2522	0.002410447405	0.09672421721	0.9924665911	0.03240385802
2523	0.002410439147	0.0967241325	0.9924666043	0.03240373847
2524	0.002410418859	0.09672404286	0.9924666183	0.03240343143
2525	0.002410411918	0.09672396126	0.992466631	0.03240333114
2526	0.002410409343	0.09672379963	0.9924666562	0.03240329238
2527	0.002410337449	0.09672361492	0.992466685	0.03240220454
2528	0.002410322732	0.09672354816	0.9924666954	0.03240197953
2529	0.002410309897	0.09672347323	0.992466707	0.03240179487
2530	0.002410286597	0.09672316997	0.9924667543	0.03240148313
2531	0.002410278246	0.09672306601	0.9924667705	0.03240137641
2532	0.002410268599	0.09672295608	0.9924667876	0.03240122876
2533	0.00241019555	0.09672262017	0.9924668399	0.03240020841
2534	0.002410184246	0.09672250644	0.9924668576	0.03240004151
2535	0.002410184647	0.09672238853	0.992466876	0.03240004839
2536	0.002410181003	0.09672221044	0.9924669037	0.03239999377
2537	0.002410181671	0.09672209671	0.9924669214	0.03240000116
2538	0.002410181084	0.0967218717	0.9924669565	0.03239998872
2539	0.002410224806	0.0967213313	0.9924670407	0.0324005584
2540	0.002410211681	0.09672121115	0.9924670594	0.03240039184
2541	0.002410205979	0.09672116322	0.9924670669	0.03240031627
2542	0.002410194499	0.09672108819	0.9924670785	0.03240016829
2543	0.002410168914	0.09672080193	0.9924671231	0.03239982709
2544	0.002410160902	0.09672070141	0.9924671388	0.03239972323
2545	0.002410153155	0.09672059858	0.9924671548	0.0323996029
2546	0.00241013778	0.09672051479	0.9924671679	0.03239937098
2547	0.00241013064	0.09672043744	0.9924671799	0.03239926802
2548	0.00241011656	0.09672037522	0.9924671896	0.03239904989
2549	0.002410045169	0.09672022226	0.9924672134	0.03239798746
2550	0.002410053538	0.09672010765	0.9924672313	0.03239811696
2551	0.002410011302	0.09671968726	0.9924672968	0.0323975262
2552	0.002409982295	0.09671944447	0.9924673346	0.03239712565
2553	0.002409913732	0.09671925171	0.9924673646	0.03239611415
2554	0.002409922041	0.09671915217	0.9924673801	0.03239624202
2555	0.002409917477	0.09671898156	0.9924674067	0.0323961735
2556	0.002409911445	0.09671881181	0.9924674331	0.03239608851
2557	0.002409896417	0.09671873916	0.9924674444	0.03239587514
2558	0.002409841418	0.09671837155	0.9924675017	0.03239509729
2559	0.002409827979	0.09671816005	0.9924675346	0.03239491129
2560	0.002409832619	0.09671808452	0.9924675464	0.032394978
2561	0.002409804564	0.0967179471	0.9924675678	0.03239455683
2562	0.00240975936	0.09671780095	0.9924675906	0.0323938657
2563	0.002409747609	0.09671773988	0.9924676001	0.03239369067
2564	0.002409674734	0.09671745486	0.9924676445	0.03239268879
2565	0.002409674187	0.09671725321	0.9924676759	0.03239267516
2566	0.002409659144	0.09671712081	0.9924676965	0.0323924673
2567	0.00240963937	0.09671698185	0.9924677182	0.0323922163
2568	0.002409623491	0.09671684936	0.9924677388	0.03239200192
2569	0.002409636183	0.09671674586	0.9924677549	0.03239218382
2570	0.002409636169	0.0967166499	0.9924677699	0.03239217838
2571	0.002409634518	0.09671656491	0.9924677831	0.03239215839
2572	0.002409620896	0.09671637306	0.992467813	0.03239197071
2573	0.002409623249	0.09671619244	0.9924678411	0.03239200299
2574	0.002409608299	0.0967160169	0.9924678685	0.03239179681
2575	0.00240960359	0.09671586268	0.9924678925	0.03239172881
2576	0.002409594519	0.09671572981	0.9924679132	0.03239160366
2577	0.002409593209	0.09671568664	0.9924679199	0.03239158744
2578	0.002409580409	0.09671505414	0.9924680184	0.03239141453
2579	0.002409571334	0.09671491598	0.9924680399	0.03239129407
2580	0.002409559004	0.09671468516	0.9924680759	0.0323911241
2581	0.002409598592	0.09671395575	0.9924681895	0.03239164684
2582	0.002409589502	0.09671351007	0.9924682589	0.03239152232
2583	0.002409588579	0.09671339232	0.9924682772	0.03239150844
2584	0.002409583693	0.0967133225	0.9924682881	0.0323914409
2585	0.002409596696	0.09671324466	0.9924683002	0.03239160026
2586	0.002409598723	0.09671307491	0.9924683267	0.03239162208
2587	0.002409587685	0.09671296929	0.9924683431	0.03239144386
2588	0.002409572886	0.09671283262	0.9924683644	0.03239123494
2589	0.00240957833	0.09671266529	0.9924683905	0.03239130859
2590	0.002409536848	0.09671240647	0.9924684308	0.0323907421
2591	0.002409470231	0.0967119028	0.9924685092	0.03238982503
2592	0.002409449113	0.09671145026	0.9924685797	0.03238953323
2593	0.002409433531	0.09671134449	0.9924685962	0.03238931922
2594	0.002409362154	0.09671069234	0.9924686978	0.03238834211
2595	0.002409355478	0.09671059498	0.9924687129	0.03238825455
2596	0.002409382679	0.09670998266	0.9924688083	0.03238861463
2597	0.002409370145	0.0967098431	0.99246883	0.03238846386
2598	0.00240937386	0.09670974281	0.9924688457	0.03238851352
2599	0.002409367875	0.09670965929	0.9924688587	0.03238843566
2600	0.002409360073	0.09670959177	0.9924688692	0.03238833231
2601	0.002409373734	0.09670904711	0.992468954	0.03238851354
2602	0.002409338499	0.09670885147	0.9924689845	0.03238802933
2603	0.002409332258	0.0967087528	0.9924689999	0.03238794237
2604	0.002409324157	0.09670873702	0.9924690023	0.03238780818
2605	0.002409327349	0.09670855793	0.9924690302	0.03238785052
2606	0.002409266752	0.09670830694	0.9924690693	0.03238701112
2607	0.002409244409	0.09670806543	0.9924691069	0.03238670603
2608	0.002409237443	0.09670797013	0.9924691217	0.03238660883
2609	0.00240922544	0.09670784792	0.9924691408	0.0323864642
2610	0.002409201407	0.09670761353	0.9924691773	0.03238613579
2611	0.002409174831	0.0967073836	0.9924692131	0.0323857736
2612	0.00240915389	0.09670724542	0.9924692346	0.03238548575
2613	0.002409140534	0.09670711423	0.992469255	0.03238530648
2614	0.00240911605	0.09670692599	0.9924692844	0.032384964
2615	0.002409096125	0.09670666886	0.9924693244	0.03238468092
2616	0.002409047135	0.09670618009	0.9924694005	0.03238397737
2617	0.002409014681	0.09670575217	0.9924694672	0.03238352932
2618	0.002409003402	0.09670567842	0.9924694787	0.03238338479
2619	0.002408991301	0.09670550487	0.9924695057	0.03238321727
2620	0.002408977568	0.09670534076	0.9924695313	0.03238302667
2621	0.002408961537	0.09670520679	0.9924695521	0.03238280387
2622	0.002408868478	0.09670478954	0.9924696171	0.0323814846
2623	0.002408850011	0.09670439949	0.9924696778	0.0323812315
2624	0.002408840727	0.09670432735	0.9924696891	0.03238110204
2625	0.002408838156	0.09670431336	0.9924696913	0.03238107467
2626	0.002408834982	0.09670392607	0.9924697516	0.03238103254
2627	0.002408772701	0.09670373813	0.9924697808	0.03238014927
2628	0.002408782964	0.09670358391	0.9924698049	0.03238028697
2629	0.002408760443	0.09670348429	0.9924698204	0.03237996717
2630	0.002408710293	0.09670289108	0.9924699128	0.03237927551
2631	0.002408691496	0.09670242672	0.9924699851	0.03237901597
2632	0.002408655012	0.09670191316	0.9924700651	0.03237851001
2633	0.002408655457	0.09670189996	0.9924700671	0.03237852115
2634	0.002408644451	0.0967015003	0.9924701294	0.03237836668
2635	0.00240863677	0.09670144943	0.9924701373	0.03237824942
2636	0.002408635929	0.09670136894	0.9924701498	0.03237823759
2637	0.002408633091	0.09670118298	0.9924701788	0.03237819968
2638	0.002408630886	0.09670107884	0.992470195	0.03237816986
2639	0.002408628254	0.09670106597	0.992470197	0.03237812517
2640	0.0024085937	0.09670059073	0.992470271	0.03237766709
2641	0.0024085986	0.09670052331	0.9924702815	0.03237773644
2642	0.002408595032	0.09670034742	0.9924703089	0.03237768768
2643	0.002408588664	0.09670028291	0.9924703189	0.03237760472
2644	0.002408586985	0.09670019233	0.9924703331	0.03237757405
2645	0.002408538442	0.09669974052	0.9924704034	0.03237690831
2646	0.002408536433	0.09669957352	0.9924704294	0.03237688121
2647	0.002408531196	0.09669950599	0.9924704399	0.03237681286
2648	0.002408550375	0.09669944669	0.9924704492	0.0323770575
2649	0.002408547493	0.0966992883	0.9924704738	0.03237701805
2650	0.002408541627	0.09669922835	0.9924704832	0.03237694193
2651	0.002408539206	0.09669884672	0.9924705426	0.03237691026
2652	0.00240853372	0.09669879068	0.9924705513	0.03237684029
2653	0.002408501308	0.09669837778	0.9924706156	0.03237639556
2654	0.002408490816	0.09669822836	0.9924706389	0.03237625081
2655	0.002408482617	0.09669804637	0.9924706672	0.03237613866
2656	0.002408477606	0.09669799394	0.9924706754	0.03237607521
2657	0.002408482407	0.09669779917	0.9924707057	0.03237613756
2658	0.002408478002	0.09669775006	0.9924707134	0.03237608181
2659	0.002408474168	0.09669760987	0.9924707352	0.03237602734
2660	0.002408472653	0.09669756759	0.9924707418	0.03237600704
2661	0.002408462419	0.09669724808	0.9924707916	0.03237587409
2662	0.002408438781	0.0966968836	0.9924708483	0.03237554726
2663	0.002408429727	0.09669680855	0.99247086	0.03237542699
2664	0.002408405453	0.09669646325	0.9924709138	0.03237509852
2665	0.002408389441	0.09669630969	0.9924709377	0.03237487562
2666	0.002408388584	0.09669626673	0.9924709444	0.03237486246
2667	0.002408339086	0.09669601863	0.992470983	0.03237412573
2668	0.002408341216	0.09669591949	0.9924709985	0.03237416526
2669	0.002408341518	0.0966957797	0.9924710202	0.03237416776
2670	0.002408327305	0.09669568589	0.9924710348	0.03237396562
2671	0.002408281391	0.09669548476	0.9924710662	0.03237328972
2672	0.002408272013	0.09669534399	0.9924710881	0.03237315909
2673	0.002408250455	0.0966952619	0.9924711009	0.03237283537
2674	0.002408251753	0.09669516914	0.9924711153	0.03237286228
2675	0.002408246848	0.0966951357	0.9924711205	0.03237278868
2676	0.002408214393	0.09669482471	0.9924711689	0.03237232827
2677	0.00240818403	0.09669470257	0.992471188	0.03237187076
2678	0.002408181285	0.09669461711	0.9924712013	0.0323718275
2679	0.002408144164	0.09669420078	0.9924712661	0.03237129881
2680	0.002408143247	0.09669411358	0.9924712797	0.03237126642
2681	0.002408107414	0.09669400913	0.9924712959	0.03237076222
2682	0.002408082203	0.09669385823	0.9924713194	0.03237039891
2683	0.002408080701	0.09669383605	0.9924713229	0.03237037906
2684	0.002407972395	0.09669382513	0.9924713246	0.0323685732
2685	0.002407964244	0.09669375856	0.992471335	0.03236846078
2686	0.002407978023	0.09669366197	0.99247135	0.03236865627
2687	0.002407978473	0.09669357922	0.9924713629	0.03236865815
2688	0.00240797377	0.0966935183	0.9924713724	0.03236859694
2689	0.002407977132	0.09669343819	0.9924713848	0.03236865394
2690	0.002407953341	0.09669332657	0.9924714022	0.03236829441
2691	0.002407948464	0.09669328612	0.9924714085	0.03236822108
2692	0.002407943221	0.09669288494	0.992471471	0.03236814593
2693	0.002407942489	0.09669277229	0.9924714885	0.03236813561
2694	0.002407894501	0.09669260646	0.9924715144	0.0323674034
2695	0.002407909521	0.09669251949	0.9924715279	0.03236761765
2696	0.002407907058	0.09669250736	0.9924715298	0.03236757614
2697	0.00240788046	0.09669229314	0.9924715632	0.03236720347
2698	0.002407876417	0.09669216614	0.9924715829	0.03236714616
2699	0.002407874244	0.09669215436	0.9924715848	0.03236710854
2700	0.002407869776	0.09669199787	0.9924716091	0.03236704367
2701	0.00240783452	0.09669187751	0.9924716279	0.03236654554
2702	0.002407825652	0.0966918662	0.9924716296	0.03236639371
2703	0.00240778964	0.09669174602	0.9924716484	0.03236588129
2704	0.002407785419	0.09669168201	0.9924716583	0.0323658225
2705	0.002407765052	0.09669159004	0.9924716726	0.0323655173
2706	0.002407758614	0.09669149822	0.9924716869	0.0323654358
2707	0.002407755227	0.09669146004	0.9924716929	0.03236538377
2708	0.002407757953	0.09669143322	0.9924716971	0.03236541644
2709	0.002407715059	0.09669127982	0.992471721	0.03236478225
2710	0.002407682537	0.09669117413	0.9924717374	0.03236430532
2711	0.00240760659	0.09669116091	0.9924717395	0.03236305131
2712	0.002407554402	0.09669101763	0.9924717618	0.03236224956
2713	0.002407521136	0.09669093379	0.9924717748	0.03236175637
2714	0.002407519734	0.09669092331	0.9924717765	0.03236173208
2715	0.00240751897	0.09669091313	0.9924717781	0.03236171868
2716	0.002407533702	0.09669083156	0.9924717908	0.0323619362
2717	0.002407534606	0.09669076416	0.9924718012	0.03236194621
2718	0.002407533747	0.09669075428	0.9924718028	0.0323619315
2719	0.002407514195	0.09669066572	0.9924718166	0.03236164774
2720	0.002407504276	0.09669062884	0.9924718223	0.03236149796
2721	0.002407477855	0.09669053421	0.9924718371	0.0323610991
2722	0.002407413457	0.09669030834	0.9924718722	0.03236020455
2723	0.002407412521	0.09669029874	0.9924718737	0.03236018871
2724	0.002407404521	0.09669023777	0.9924718832	0.03236007766
2725	0.002407380679	0.09668992315	0.9924719322	0.03235974437
2726	0.002407370805	0.09668979763	0.9924719518	0.03235960939
2727	0.002407369904	0.0966897883	0.9924719532	0.03235959418
2728	0.002407365689	0.09668967366	0.9924719711	0.03235953334
2729	0.002407351582	0.09668937176	0.9924720181	0.032359336
2730	0.002407343982	0.09668936255	0.9924720195	0.03235920563
2731	0.002407304725	0.09668923482	0.9924720394	0.03235865027
2732	0.002407303355	0.09668922037	0.9924720416	0.03235863901
2733	0.002407270795	0.09668905653	0.9924720672	0.03235817434
2734	0.002407243612	0.09668898273	0.9924720786	0.03235776583
2735	0.002407242681	0.09668894249	0.9924720849	0.03235775307
2736	0.002407239227	0.09668889106	0.9924720929	0.03235770147
2737	0.002407232532	0.09668886343	0.9924720972	0.03235760497
2738	0.002407203531	0.09668846784	0.9924721588	0.03235720037
2739	0.002407208471	0.0966883345	0.9924721796	0.03235727565
2740	0.00240720772	0.09668832644	0.9924721808	0.03235726294
2741	0.002407203673	0.0966882515	0.9924721925	0.03235720415
2742	0.002407178817	0.09668798576	0.9924722339	0.03235685452
2743	0.002407210507	0.09668783015	0.9924722581	0.0323573042
2744	0.002407209725	0.09668782254	0.9924722593	0.03235729112
2745	0.002407205499	0.09668775761	0.9924722694	0.03235723175
2746	0.002407204797	0.09668775022	0.9924722706	0.03235721989
2747	0.002407221388	0.0966876704	0.992472283	0.03235745752
2748	0.00240719274	0.09668759951	0.992472294	0.03235702714
2749	0.002407204268	0.09668753344	0.9924723043	0.0323571977
2750	0.002407163282	0.09668752837	0.9924723051	0.03235651349
2751	0.002407160572	0.09668751813	0.9924723067	0.03235646826
2752	0.002407150063	0.09668745839	0.992472316	0.03235632382
2753	0.002407149359	0.09668745142	0.9924723171	0.03235631181
2754	0.002407135038	0.09668742137	0.9924723218	0.03235607753
2755	0.002407113318	0.09668734232	0.9924723341	0.03235575294
2756	0.002407084832	0.09668724804	0.9924723488	0.03235534931
2757	0.002407083449	0.09668721703	0.9924723536	0.03235532825
2758	0.002407062396	0.09668707802	0.9924723752	0.03235502785
2759	0.002407045751	0.09668701979	0.9924723843	0.03235479747
2760	0.002407045077	0.0966870134	0.9924723853	0.03235478601
2761	0.002407034131	0.09668688466	0.9924724053	0.03235461651
2762	0.002407033888	0.09668682612	0.9924724145	0.03235461037
2763	0.002407007447	0.09668671555	0.9924724317	0.03235420627
2764	0.002407007239	0.09668669835	0.9924724343	0.03235420299
2765	0.002407001749	0.09668664723	0.9924724423	0.03235412756
2766	0.002406990866	0.09668662516	0.9924724457	0.03235394935
2767	0.002406944788	0.09668648842	0.992472467	0.03235324437
2768	0.002406941313	0.09668639845	0.992472481	0.03235319013
2769	0.002406933496	0.0966863413	0.9924724899	0.03235308276
2770	0.002406873089	0.09668597563	0.9924725469	0.03235222769
2771	0.002406857328	0.09668590088	0.9924725585	0.03235200478
2772	0.002406837563	0.09668576783	0.9924725792	0.03235172208
2773	0.002406796987	0.09668532717	0.9924726479	0.03235115645
2774	0.002406766204	0.09668507924	0.9924726865	0.03235071973
2775	0.002406786339	0.0966849638	0.9924727044	0.03235101924
2776	0.002406786281	0.09668479908	0.9924727301	0.0323510184
2777	0.00240671196	0.09668448163	0.9924727795	0.03234999126
2778	0.00240668314	0.0966844081	0.992472791	0.03234956383
2779	0.00240668301	0.09668425922	0.9924728141	0.03234956248
2780	0.002406671382	0.09668417582	0.9924728271	0.0323493959
2781	0.002406657087	0.09668407797	0.9924728424	0.03234919799
2782	0.002406585592	0.09668381472	0.9924728834	0.03234814444
2783	0.002406535146	0.09668367095	0.9924729057	0.0323473995
2784	0.002406523122	0.09668349954	0.9924729324	0.0323472242
2785	0.002406514524	0.0966834267	0.9924729438	0.03234710128
2786	0.002406507831	0.09668336478	0.9924729534	0.03234700493
2787	0.002406475455	0.09668329236	0.9924729647	0.03234652449
2788	0.002406476886	0.09668313846	0.9924729887	0.03234654777
2789	0.00240648359	0.09668282137	0.992473038	0.03234665114
2790	0.002406456824	0.09668257786	0.9924730759	0.03234625766
2791	0.002406456802	0.09668254222	0.9924730815	0.0323462564
2792	0.002406445914	0.09668248042	0.9924730911	0.0323460873
2793	0.002406422895	0.09668239749	0.992473104	0.03234574017
2794	0.002406425673	0.09668236848	0.9924731085	0.03234578127
2795	0.002406391244	0.096682089	0.9924731521	0.0323453019
2796	0.002406360891	0.09668193949	0.9924731753	0.032344868
2797	0.002406360223	0.09668193363	0.9924731762	0.03234485677
2798	0.002406334523	0.09668186904	0.9924731863	0.03234447118
2799	0.002406282948	0.09668170819	0.9924732114	0.03234370714
2800	0.002406295697	0.09668162522	0.9924732243	0.03234388863
2801	0.002406268335	0.09668148641	0.9924732459	0.03234349776
2802	0.002406249246	0.0966814065	0.9924732583	0.0323432359
2803	0.002406245354	0.09668138133	0.9924732622	0.03234317655
2804	0.002406237471	0.09668130467	0.9924732742	0.03234306431
2805	0.002406228644	0.09668124817	0.992473283	0.03234293837
2806	0.002406228998	0.09668119893	0.9924732906	0.03234294064
2807	0.00240622733	0.09668118522	0.9924732928	0.03234292456
2808	0.002406203403	0.09668109206	0.9924733073	0.03234258726
2809	0.002406153096	0.09668096068	0.9924733277	0.0323418185
2810	0.002406152553	0.09668095515	0.9924733286	0.03234180916
2811	0.002406141581	0.0966807839	0.9924733553	0.03234165404
2812	0.002406107863	0.09668077964	0.9924733559	0.03234108832
2813	0.00240605723	0.09668056505	0.9924733893	0.0323403439
2814	0.00240604894	0.09668030711	0.9924734295	0.03234022856
2815	0.002406026909	0.09668006759	0.9924734668	0.03233991742
2816	0.002406028013	0.09668000488	0.9924734766	0.03233993756
2817	0.002406023203	0.09667997481	0.9924734812	0.03233988849
2818	0.002405930924	0.09667974664	0.9924735168	0.03233857702
2819	0.002405947143	0.09667922755	0.9924735976	0.03233880193
2820	0.002405936507	0.09667916161	0.9924736079	0.03233864544
2821	0.002405910532	0.0966790339	0.9924736277	0.0323382745
2822	0.002405901328	0.09667897909	0.9924736363	0.03233814347
2823	0.002405851181	0.09667895322	0.9924736403	0.03233732018
2824	0.002405846293	0.09667892912	0.9924736441	0.03233724553
2825	0.00240580131	0.09667872734	0.9924736755	0.03233657579
2826	0.002405797336	0.09667862447	0.9924736915	0.03233651341
2827	0.002405774025	0.09667856514	0.9924737007	0.03233616101
2828	0.002405759562	0.09667848624	0.992473713	0.03233593501
2829	0.002405758388	0.09667847182	0.9924737153	0.03233591436
2830	0.002405725977	0.09667839999	0.9924737264	0.03233545427
2831	0.002405718011	0.09667834694	0.9924737347	0.03233534079
2832	0.002405696975	0.09667829049	0.9924737435	0.03233502277
2833	0.002405633013	0.09667815794	0.9924737641	0.03233404355
2834	0.002405625017	0.09667797348	0.9924737928	0.03233393192
2835	0.002405622374	0.09667792272	0.9924738007	0.03233389006
2836	0.002405595334	0.09667769836	0.9924738357	0.03233350616
2837	0.002405620592	0.09667756607	0.9924738563	0.03233385774
2838	0.002405596529	0.09667749209	0.9924738678	0.03233352265
2839	0.002405587477	0.09667744044	0.9924738758	0.03233339451
2840	0.002405588869	0.09667737405	0.9924738862	0.03233341593
2841	0.002405566404	0.09667733427	0.9924738924	0.03233308036
2842	0.002405575068	0.09667731326	0.9924738956	0.03233320264
2843	0.002405558925	0.09667721819	0.9924739104	0.03233295858
2844	0.002405544121	0.09667714937	0.9924739212	0.03233273728
2845	0.002405531287	0.09667711441	0.9924739266	0.03233255805
2846	0.002405532232	0.09667698297	0.9924739471	0.0323325733
2847	0.002405526157	0.09667692951	0.9924739554	0.03233249079
2848	0.002405502123	0.09667689112	0.9924739614	0.0323321561
2849	0.002405489254	0.096676821	0.9924739723	0.03233196904
2850	0.002405486965	0.09667671944	0.9924739881	0.03233193456
2851	0.002405484878	0.09667662376	0.992474003	0.03233191154
2852	0.002405470329	0.09667659054	0.9924740082	0.03233171091
2853	0.002405468714	0.09667647848	0.9924740256	0.0323316893
2854	0.002405461754	0.09667643886	0.9924740318	0.03233160771
2855	0.002405459419	0.09667633088	0.9924740486	0.0323315778
2856	0.002405453741	0.09667625637	0.9924740602	0.03233149766
